# itime = 0
# Dt = 0
# t = 0
# timewindow = 10000000
# flagJ = 0
# flagS = 0
# flag_h = 666
# flag_continua = 0
# beta = 1.428571
# Hfield = 0.000000

# timeHon = 1
# Hfield        1|
# MC time       2|
# Index         3|
# Delta_t       4|
# t             5|
# Beta          6|
# E_sigma       7|
# E_tau         8|
# Emag_sigma    9|
# Emag_tau     10|
# q            11|
# mag_sigma    12|
# mag_tau      13|
# SD sigma     14|
# SD tau       15|
 +0.000 0            0 0 0	 +1.428571e+00	 -3.5644531250e-02 -4.3457031250e-02	 -0.0000000000e+00 -0.0000000000e+00	  +3.9062500000e-03 	 -1.4648437500e-02  -2.5390625000e-02	+4.0307133965e+05  +3.0785260871e+05
 +0.000 1            0 1 1	 +1.428571e+00	 -1.1088867188e+00 -1.1411132812e+00	 -0.0000000000e+00 +0.0000000000e+00	  -1.0253906250e-02 	 -2.6855468750e-02  +1.1718750000e-02	+7.3797741545e+03  +2.0805859969e+04
 +0.000 2            1 1 2	 +1.428571e+00	 -1.3657226562e+00 -1.3803710938e+00	 -0.0000000000e+00 +0.0000000000e+00	  -1.3183593750e-02 	 -1.1718750000e-02  +8.3007812500e-03	+5.2019844666e+00  +4.9774159364e+01
 +0.000 3            2 1 3	 +1.428571e+00	 -1.4633789062e+00 -1.4770507812e+00	 -0.0000000000e+00 +0.0000000000e+00	  -1.9531250000e-02 	 -1.7578125000e-02  +1.4648437500e-02	+2.6617479543e+00  +1.6172661368e+00
 +0.000 4            3 1 4	 +1.428571e+00	 -1.5131835938e+00 -1.5092773438e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.8125000000e-03 	 -2.0996093750e-02  +1.3183593750e-02	+2.1981365325e+00  +1.9736767140e+00
 +0.000 5            4 1 5	 +1.428571e+00	 -1.5473632812e+00 -1.5346679688e+00	 -0.0000000000e+00 +0.0000000000e+00	  -5.3710937500e-03 	 -1.5625000000e-02  +9.2773437500e-03	+1.3004256520e+00  +1.5193289986e+00
 +0.000 6            5 1 6	 +1.428571e+00	 -1.5668945312e+00 -1.5610351562e+00	 -0.0000000000e+00 +0.0000000000e+00	  -1.1230468750e-02 	 -1.0253906250e-02  +7.8125000000e-03	+8.5217491701e-01  +9.2739515531e-01
 +0.000 7            6 1 7	 +1.428571e+00	 -1.5825195312e+00 -1.5717773438e+00	 -0.0000000000e+00 +0.0000000000e+00	  -2.7832031250e-02 	 -1.4648437500e-03  +5.8593750000e-03	+1.0649522398e+00  +8.4850727399e-01
 +0.000 8            7 1 8	 +1.428571e+00	 -1.5913085938e+00 -1.5786132812e+00	 +0.0000000000e+00 +0.0000000000e+00	  -4.4433593750e-02 	 +4.8828125000e-04  +2.9296875000e-03	+9.8120812605e-01  +9.1715899229e-01
 +0.000 9            8 1 9	 +1.428571e+00	 -1.6020507812e+00 -1.5874023438e+00	 -0.0000000000e+00 +0.0000000000e+00	  -3.5156250000e-02 	 -1.2695312500e-02  +1.0742187500e-02	+9.0765676375e-01  +7.6694668023e-01
 +0.000 10           9 1 10	 +1.428571e+00	 -1.6127929688e+00 -1.6000976562e+00	 -0.0000000000e+00 +0.0000000000e+00	  -4.6386718750e-02 	 -6.3476562500e-03  +1.7578125000e-02	+5.3901988695e-01  +5.4341041277e-01
 +0.000 11           10 1 11	 +1.428571e+00	 -1.6118164062e+00 -1.6040039062e+00	 +0.0000000000e+00 +0.0000000000e+00	  -6.2500000000e-02 	 +3.4179687500e-03  +2.1972656250e-02	+6.1035554940e-01  +8.3848708495e-01
 +0.000 12           11 1 12	 +1.428571e+00	 -1.6157226562e+00 -1.6147460938e+00	 -0.0000000000e+00 +0.0000000000e+00	  -5.8593750000e-02 	 -4.3945312500e-03  +3.2714843750e-02	+5.3852038990e-01  +4.6793314657e-01
 +0.000 13           12 1 13	 +1.428571e+00	 -1.6196289062e+00 -1.6215820312e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.0058593750e-02 	 -1.2695312500e-02  +1.5136718750e-02	+7.5761728946e-01  +6.1083330890e-01
 +0.000 14           13 1 14	 +1.428571e+00	 -1.6274414062e+00 -1.6215820312e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.3242187500e-02 	 -1.4648437500e-02  +2.2460937500e-02	+2.2969090090e+01  +2.3120783166e+01
 +0.000 15           14 1 15	 +1.428571e+00	 -1.6323242188e+00 -1.6274414062e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.6660156250e-02 	 -1.1230468750e-02  +2.3437500000e-02	+6.0640840446e-01  +3.8148433114e-01
 +0.000 16           15 1 16	 +1.428571e+00	 -1.6342773438e+00 -1.6352539062e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.3007812500e-02 	 -1.1718750000e-02  +2.0507812500e-02	+2.3116861706e+01  +4.5717348663e-01
 +0.000 17           16 1 17	 +1.428571e+00	 -1.6440429688e+00 -1.6372070312e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.6894531250e-02 	 -1.4648437500e-02  +2.9785156250e-02	+4.4938354564e-01  +6.7680587245e-01
 +0.000 18           17 1 18	 +1.428571e+00	 -1.6411132812e+00 -1.6381835938e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.5195312500e-02 	 -2.9296875000e-03  +2.4414062500e-02	+8.9105451834e-01  +6.0691020619e-01
 +0.000 19           18 1 19	 +1.428571e+00	 -1.6508789062e+00 -1.6450195312e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.4960937500e-02 	 -1.5625000000e-02  +1.8554687500e-02	+5.9277677329e-01  +3.1035182157e-01
 +0.000 20           19 1 20	 +1.428571e+00	 -1.6508789062e+00 -1.6499023438e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.5937500000e-02 	 -1.2695312500e-02  +1.2695312500e-02	+5.2070552344e-01  +2.3097893843e-01
 +0.000 21           20 1 21	 +1.428571e+00	 -1.6547851562e+00 -1.6499023438e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.7402343750e-02 	 -1.5136718750e-02  +1.4648437500e-02	+5.9204513291e-01  +4.5374987038e-01
 +0.000 22           21 1 22	 +1.428571e+00	 -1.6528320312e+00 -1.6479492188e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.0078125000e-02 	 -1.2695312500e-02  +1.2695312500e-02	+7.4395509961e-01  +6.0493943900e-01
 +0.000 23           22 1 23	 +1.428571e+00	 -1.6528320312e+00 -1.6508789062e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.6894531250e-02 	 -1.7578125000e-02  +5.3710937500e-03	+8.1917847435e-01  +3.1299001771e-01
 +0.000 24           23 1 24	 +1.428571e+00	 -1.6616210938e+00 -1.6499023438e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.6660156250e-02 	 -1.8066406250e-02  +8.7890625000e-03	+5.1946954366e-01  +7.5344030586e-01
 +0.000 25           24 1 25	 +1.428571e+00	 -1.6635742188e+00 -1.6489257812e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.1542968750e-02 	 -1.3183593750e-02  +6.8359375000e-03	+3.6876584041e-01  +8.2673542966e-01
 +0.000 26           25 1 26	 +1.428571e+00	 -1.6665039062e+00 -1.6577148438e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.5917968750e-02 	 -1.0253906250e-02  +4.8828125000e-03	+3.6657101456e-01  +8.7790484814e-02
 +0.000 27           26 1 27	 +1.428571e+00	 -1.6694335938e+00 -1.6499023438e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.3730468750e-02 	 -1.4648437500e-02  +1.8066406250e-02	+3.6753231357e-01  +5.3093110648e-01
 +0.000 28           27 1 28	 +1.428571e+00	 -1.6704101562e+00 -1.6577148438e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.1035156250e-02 	 -1.2695312500e-02  +1.0253906250e-02	+3.6679750498e-01  +4.5908070471e-01
 +0.000 29           28 1 29	 +1.428571e+00	 -1.6694335938e+00 -1.6567382812e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.3730468750e-02 	 -1.8066406250e-02  +6.8359375000e-03	+4.4302942082e-01  +7.5029690680e-01
 +0.000 30           29 1 30	 +1.428571e+00	 -1.6694335938e+00 -1.6635742188e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.5917968750e-02 	 -1.2695312500e-02  +7.3242187500e-03	+5.1823439566e-01  +3.8140393976e-01
 +0.000 31           30 1 31	 +1.428571e+00	 -1.6713867188e+00 -1.6625976562e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.7148437500e-02 	 -1.8554687500e-02  +7.8125000000e-03	+3.7020255189e-01  +5.2822550951e-01
 +0.000 32           31 1 32	 +1.428571e+00	 -1.6743164062e+00 -1.6635742188e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.1289062500e-02 	 -1.3183593750e-02  +4.3945312500e-03	+3.6874492404e-01  +6.7601798881e-01
 +0.000 33           32 1 33	 +1.428571e+00	 -1.6743164062e+00 -1.6713867188e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.7148437500e-02 	 -1.7089843750e-02  +2.4414062500e-03	+3.7286557966e-01  +3.7727679946e-01
 +0.000 34           33 1 34	 +1.428571e+00	 -1.6743164062e+00 -1.6713867188e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.3007812500e-02 	 -1.2695312500e-02  +9.7656250000e-03	+3.6774919345e-01  +4.4836271867e-01
 +0.000 35           34 1 35	 +1.428571e+00	 -1.6772460938e+00 -1.6704101562e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.9355468750e-02 	 -2.2460937500e-02  +1.9042968750e-02	+4.4224813835e-01  +6.7259925725e-01
 +0.000 36           35 1 36	 +1.428571e+00	 -1.6743164062e+00 -1.6752929688e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.3730468750e-02 	 -2.5390625000e-02  +1.9042968750e-02	+5.1652141401e-01  +5.2284085310e-01
 +0.000 37           36 1 37	 +1.428571e+00	 -1.6762695312e+00 -1.6762695312e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.9824218750e-02 	 -2.1484375000e-02  +3.0761718750e-02	+4.4200881624e-01  +5.9612075580e-01
 +0.000 38           37 1 38	 +1.428571e+00	 -1.6801757812e+00 -1.6762695312e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.6171875000e-02 	 -2.3437500000e-02  +2.2460937500e-02	+2.9520321463e-01  +5.9926648072e-01
 +0.000 39           38 1 39	 +1.428571e+00	 -1.6791992188e+00 -1.6733398438e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.9101562500e-02 	 -1.8066406250e-02  +3.6621093750e-02	+5.8809314564e-01  +5.2746739515e-01
 +0.000 40           39 1 40	 +1.428571e+00	 -1.6840820312e+00 -1.6782226562e+00	 -0.0000000000e+00 +0.0000000000e+00	  -9.1796875000e-02 	 -2.3925781250e-02  +2.2949218750e-02	+2.9373677624e-01  +1.5787005111e-01
 +0.000 41           40 1 41	 +1.428571e+00	 -1.6811523438e+00 -1.6801757812e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.3984375000e-02 	 -3.0761718750e-02  +2.3925781250e-02	+4.4225289596e-01  +5.2235093481e-01
 +0.000 42           41 1 42	 +1.428571e+00	 -1.6840820312e+00 -1.6791992188e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.6914062500e-02 	 -2.0019531250e-02  +1.9042968750e-02	+3.6701428954e-01  +5.2334987597e-01
 +0.000 43           42 1 43	 +1.428571e+00	 -1.6889648438e+00 -1.6821289062e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.2031250000e-02 	 -2.2949218750e-02  +1.9042968750e-02	+1.4400557193e-01  +4.4930713306e-01
 +0.000 44           43 1 44	 +1.428571e+00	 -1.6870117188e+00 -1.6821289062e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.1777343750e-02 	 -2.6367187500e-02  +1.9042968750e-02	+2.1874230249e-01  +2.2410927428e-01
 +0.000 45           44 1 45	 +1.428571e+00	 -1.6870117188e+00 -1.6831054688e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.2519531250e-02 	 -1.4648437500e-02  +2.0019531250e-02	+3.6750092313e-01  +2.2580779247e-01
 +0.000 46           45 1 46	 +1.428571e+00	 -1.6918945312e+00 -1.6821289062e+00	 -0.0000000000e+00 +0.0000000000e+00	  -9.4238281250e-02 	 -2.2460937500e-02  +2.6855468750e-02	+2.1557412475e-01  +3.7238442955e-01
 +0.000 47           46 1 47	 +1.428571e+00	 -1.6850585938e+00 -1.6811523438e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.1777343750e-02 	 -2.4902343750e-02  +2.5390625000e-02	+5.8808908212e-01  +5.1992719738e-01
 +0.000 48           47 1 48	 +1.428571e+00	 -1.6850585938e+00 -1.6850585938e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.5683593750e-02 	 -2.2460937500e-02  +3.0761718750e-02	+4.3957059417e-01  +2.9933901721e-01
 +0.000 49           48 1 49	 +1.428571e+00	 -1.6850585938e+00 -1.6840820312e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.5429687500e-02 	 -1.7578125000e-02  +2.7343750000e-02	+5.1674463032e-01  +5.1967583298e-01
 +0.000 50           49 1 50	 +1.428571e+00	 -1.6870117188e+00 -1.6840820312e+00	 -0.0000000000e+00 +0.0000000000e+00	  -7.6660156250e-02 	 -1.7578125000e-02  +2.5878906250e-02	+4.3739097883e-01  +4.4686658513e-01
 +0.000 51           50 1 51	 +1.428571e+00	 -1.6850585938e+00 -1.6870117188e+00	 -0.0000000000e+00 +0.0000000000e+00	  -8.1054687500e-02 	 -2.7832031250e-02  +1.9042968750e-02	+5.1505810147e-01  +5.9513610866e-01
 +0.000 52           51 1 52	 +1.428571e+00	 -1.6928710938e+00 -1.6870117188e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.9824218750e-02 	 -2.8808593750e-02  +1.8554687500e-02	+2.1701491034e-01  +5.1966220129e-01
 +0.000 53           52 1 53	 +1.428571e+00	 -1.6870117188e+00 -1.6840820312e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.8847656250e-02 	 -2.0507812500e-02  +2.3925781250e-02	+3.6601932718e-01  +6.6915805169e-01
 +0.000 54           53 1 54	 +1.428571e+00	 -1.6850585938e+00 -1.6860351562e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.7382812500e-02 	 -1.9042968750e-02  +2.2949218750e-02	+3.6797960971e-01  +5.9489598656e-01
 +0.000 55           54 1 55	 +1.428571e+00	 -1.6860351562e+00 -1.6879882812e+00	 -0.0000000000e+00 +0.0000000000e+00	  -6.6406250000e-02 	 -1.4648437500e-02  +1.9531250000e-02	+5.8905840226e-01  +4.4830893894e-01
