,mc,parameter,observable,value,T,β(1-C)
5427,73,37,Correlation,0.7020270413333332,0.9000000000000099,0.3310810651851817
5428,73,40,Correlation,0.6979481513333323,0.9000000000000099,0.33561316518518264
5429,73,43,Correlation,0.6929837553333338,0.9000000000000099,0.34112916074073646
5430,73,46,Correlation,0.689218989999998,0.9000000000000099,0.3453122333333318
5431,73,49,Correlation,0.6846044006666666,0.9000000000000099,0.35043955481481104
5432,73,53,Correlation,0.6792846033333333,0.9000000000000099,0.35635044074073685
5433,73,57,Correlation,0.674075396666666,0.9000000000000099,0.36213844814814483
5434,73,61,Correlation,0.6691422266666662,0.9000000000000099,0.3676197481481446
5435,73,65,Correlation,0.6649644153333325,0.9000000000000099,0.3722617607407376
5436,73,70,Correlation,0.6589378753333338,0.9000000000000099,0.3789579162962916
5437,73,75,Correlation,0.653870281333333,0.9000000000000099,0.3845885762962924
5438,73,81,Correlation,0.6479197626666662,0.9000000000000099,0.3912002637036999
5439,73,86,Correlation,0.6437382313333334,0.9000000000000099,0.3958464096296252
5440,73,93,Correlation,0.6375487399999994,0.9000000000000099,0.40272362222221847
5441,73,100,Correlation,0.6318793453333331,0.9000000000000099,0.4090229496296254
5442,73,107,Correlation,0.6266634333333343,0.9000000000000099,0.4148184074074018
5443,73,114,Correlation,0.6216507860000006,0.9000000000000099,0.4203880155555503
5444,73,123,Correlation,0.6162770373333335,0.9000000000000099,0.42635884740740254
5445,73,132,Correlation,0.6104739673333344,0.9000000000000099,0.43280670296295704
5446,73,141,Correlation,0.6046369026666673,0.9000000000000099,0.43929233037036486
5447,73,151,Correlation,0.5988178480000005,0.9000000000000099,0.44575794666666124
5448,73,162,Correlation,0.5925803660000005,0.9000000000000099,0.45268848222221664
5449,73,174,Correlation,0.5871841540000006,0.9000000000000099,0.4586842733333277
5450,73,187,Correlation,0.5809047666666666,0.9000000000000099,0.46566137037036537
5451,73,200,Correlation,0.575180422,0.9000000000000099,0.4720217533333282
5452,73,215,Correlation,0.5687247073333335,0.9000000000000099,0.4791947696296242
5453,73,231,Correlation,0.562681923333333,0.9000000000000099,0.4859089740740691
5454,73,247,Correlation,0.5573034346666665,0.9000000000000099,0.4918850725925873
5455,73,265,Correlation,0.5508370766666673,0.9000000000000099,0.49906991481480867
5456,73,284,Correlation,0.5449478073333338,0.9000000000000099,0.5056135474074013
5457,73,305,Correlation,0.5387534713333336,0.9000000000000099,0.512496142962957
5458,73,327,Correlation,0.532321661333333,0.9000000000000099,0.5196425985185131
5459,73,351,Correlation,0.527347091333334,0.9000000000000099,0.525169898518512
5460,73,376,Correlation,0.5214193973333342,0.9000000000000099,0.5317562251851784
5461,73,403,Correlation,0.5157020079999991,0.9000000000000099,0.5381088799999951
5462,73,432,Correlation,0.5093216833333328,0.9000000000000099,0.5451981296296242
5463,73,464,Correlation,0.5032626433333338,0.9000000000000099,0.5519303962962897
5464,73,497,Correlation,0.4969329126666659,0.9000000000000099,0.558963430370365
5465,73,533,Correlation,0.4917770453333326,0.9000000000000099,0.5646921718518465
5466,73,572,Correlation,0.4857698493333323,0.9000000000000099,0.571366834074069
5467,73,613,Correlation,0.47913120933333325,0.9000000000000099,0.5787431007407344
5468,73,657,Correlation,0.47444457599999906,0.9000000000000099,0.5839504711111057
5469,73,705,Correlation,0.46871787866666637,0.9000000000000099,0.590313468148142
5470,73,756,Correlation,0.46228360599999935,0.9000000000000099,0.5974626599999943
5471,73,811,Correlation,0.4563433746666664,0.9000000000000099,0.6040629170370306
5472,73,869,Correlation,0.4507493806666667,0.9000000000000099,0.6102784659259192
5473,73,932,Correlation,0.4453591253333338,0.9000000000000099,0.6162676385185113
5474,73,1000,Correlation,0.43955394800000014,0.9000000000000099,0.6227178355555486
5475,74,1,Correlation,0.8321406193333339,0.9000000000000099,0.18651042296296025
5476,74,2,Correlation,0.8248454906666685,0.9000000000000099,0.19461612148147736
5477,74,3,Correlation,0.8073313426666668,0.9000000000000099,0.21407628592592337
5478,74,4,Correlation,0.8127807673333344,0.9000000000000099,0.2080213696296262
5479,74,5,Correlation,0.788585315333334,0.9000000000000099,0.23490520518518188
5480,74,6,Correlation,0.7995979639999989,0.9000000000000099,0.22266892888888762
5481,74,7,Correlation,0.7781220233333327,0.9000000000000099,0.24653108518518319
5482,74,8,Correlation,0.7846251213333321,0.9000000000000099,0.23930542074073952
5483,74,9,Correlation,0.7724750853333349,0.9000000000000099,0.25280546074073623
5484,74,10,Correlation,0.773341639333335,0.9000000000000099,0.25184262296295834
5485,74,11,Correlation,0.7616674093333327,0.9000000000000099,0.2648139896296275
5486,74,12,Correlation,0.7684012826666672,0.9000000000000099,0.2573319081481447
5487,74,13,Correlation,0.7552946553333322,0.9000000000000099,0.2718948274074057
5488,74,14,Correlation,0.7571444713333331,0.9000000000000099,0.2698394762962936
5489,74,15,Correlation,0.7507297953333327,0.9000000000000099,0.2769668940740717
5490,74,16,Correlation,0.7514925533333345,0.9000000000000099,0.2761193851851808
5491,74,17,Correlation,0.7437526046666688,0.9000000000000099,0.2847193281481426
5492,74,18,Correlation,0.7459629340000005,0.9000000000000099,0.28226340666666305
5493,74,20,Correlation,0.739716254666666,0.9000000000000099,0.28920416148147904
5494,74,21,Correlation,0.7349316893333334,0.9000000000000099,0.29452034518518183
5495,74,23,Correlation,0.7294801660000004,0.9000000000000099,0.30057759333332956
5496,74,24,Correlation,0.7302899233333331,0.9000000000000099,0.29967786296295995
5497,74,26,Correlation,0.7242669813333328,0.9000000000000099,0.306370020740738
5498,74,28,Correlation,0.720462417333334,0.9000000000000099,0.3105973140740699
5499,74,30,Correlation,0.7166381420000002,0.9000000000000099,0.3148465088888852
5500,74,32,Correlation,0.7122802559999996,0.9000000000000099,0.3196886044444414
5501,74,35,Correlation,0.7063203079999996,0.9000000000000099,0.32631076888888577
5502,74,37,Correlation,0.7023598666666664,0.9000000000000099,0.33071125925925593
5503,74,40,Correlation,0.6986308200000003,0.9000000000000099,0.3348546444444404
5504,74,43,Correlation,0.6938441346666667,0.9000000000000099,0.3401731837036999
5505,74,46,Correlation,0.6898666846666658,0.9000000000000099,0.3445925725925898
5506,74,49,Correlation,0.6852418173333337,0.9000000000000099,0.3497313140740699
5507,74,53,Correlation,0.6798281246666672,0.9000000000000099,0.3557465281481436
5508,74,57,Correlation,0.6749842559999992,0.9000000000000099,0.36112860444444134
5509,74,61,Correlation,0.6699370006666677,0.9000000000000099,0.3667366659259207
5510,74,65,Correlation,0.6658996819999986,0.9000000000000099,0.37122257555555305
5511,74,70,Correlation,0.6600579073333334,0.9000000000000099,0.3777134362962921
5512,74,75,Correlation,0.6548737746666664,0.9000000000000099,0.38347358370369977
5513,74,81,Correlation,0.648725092666666,0.9000000000000099,0.39030545259258903
5514,74,86,Correlation,0.6445303819999993,0.9000000000000099,0.3949662422222186
5515,74,93,Correlation,0.6384832619999999,0.9000000000000099,0.4016852644444401
5516,74,100,Correlation,0.6327351086666667,0.9000000000000099,0.40807210148147693
5517,74,107,Correlation,0.6275627453333334,0.9000000000000099,0.4138191718518472
5518,74,114,Correlation,0.6223320826666662,0.9000000000000099,0.41963101925925517
5519,74,123,Correlation,0.6167735533333334,0.9000000000000099,0.42580716296295823
5520,74,132,Correlation,0.6112563206666669,0.9000000000000099,0.43193742148147646
5521,74,141,Correlation,0.6054727159999997,0.9000000000000099,0.43836364888888435
5522,74,151,Correlation,0.5997535979999998,0.9000000000000099,0.44471822444443976
5523,74,162,Correlation,0.5938396660000002,0.9000000000000099,0.45128925999999486
5524,74,174,Correlation,0.5880182413333344,0.9000000000000099,0.45775750962962347
5525,74,187,Correlation,0.5821339333333326,0.9000000000000099,0.4642956296296253
5526,74,200,Correlation,0.5759512546666673,0.9000000000000099,0.4711652725925867
5527,74,215,Correlation,0.5698680540000004,0.9000000000000099,0.47792438444443874
5528,74,231,Correlation,0.5638319673333338,0.9000000000000099,0.4846311474074015
5529,74,247,Correlation,0.5580488586666668,0.9000000000000099,0.4910568237036982
5530,74,265,Correlation,0.5518583966666669,0.9000000000000099,0.49793511481480907
5531,74,284,Correlation,0.5459520126666662,0.9000000000000099,0.5044977637036987
5532,74,305,Correlation,0.5399087213333336,0.9000000000000099,0.511212531851846
5533,74,327,Correlation,0.5332967479999995,0.9000000000000099,0.5185591688888838
5534,74,351,Correlation,0.5283127426666676,0.9000000000000099,0.5240969525925858
5535,74,376,Correlation,0.5223201933333331,0.9000000000000099,0.5307553407407352
5536,74,403,Correlation,0.5167575473333336,0.9000000000000099,0.5369360585185123
5537,74,432,Correlation,0.5103622260000003,0.9000000000000099,0.5440419711111049
5538,74,464,Correlation,0.5041307060000008,0.9000000000000099,0.5509658822222153
5539,74,497,Correlation,0.49820697400000025,0.9000000000000099,0.5575478066666603
5540,74,533,Correlation,0.4925587833333331,0.9000000000000099,0.5638235740740681
5541,74,572,Correlation,0.4863386706666657,0.9000000000000099,0.5707348103703652
5542,74,613,Correlation,0.4802645033333335,0.9000000000000099,0.5774838851851787
5543,74,657,Correlation,0.47522419600000065,0.9000000000000099,0.5830842266666595
5544,74,705,Correlation,0.46941766133333346,0.9000000000000099,0.5895359318518453
5545,74,756,Correlation,0.4631847786666664,0.9000000000000099,0.5964613570370307
5546,74,811,Correlation,0.4573767313333331,0.9000000000000099,0.6029147429629566
5547,74,869,Correlation,0.45172632133333296,0.9000000000000099,0.6091929762962901
5548,74,932,Correlation,0.4459960293333335,0.9000000000000099,0.6155599674074005
5549,74,1000,Correlation,0.44052008666666675,0.9000000000000099,0.6216443481481412
5550,75,1,Correlation,0.8323063000000002,0.9000000000000099,0.1863263333333311
5551,75,2,Correlation,0.8252963860000001,0.9000000000000099,0.19411512666666442
5552,75,3,Correlation,0.8072700799999994,0.9000000000000099,0.2141443555555538
5553,75,4,Correlation,0.813330608,0.9000000000000099,0.20741043555555327
5554,75,5,Correlation,0.7889077333333336,0.9000000000000099,0.23454696296296004
5555,75,6,Correlation,0.8001599686666676,0.9000000000000099,0.22204447925925577
5556,75,7,Correlation,0.7783193233333339,0.9000000000000099,0.24631186296295965
5557,75,8,Correlation,0.7848304919999994,0.9000000000000099,0.2390772311111091
5558,75,9,Correlation,0.7728356860000013,0.9000000000000099,0.2524047933333291
5559,75,10,Correlation,0.7737343666666656,0.9000000000000099,0.25140625925925764
5560,75,11,Correlation,0.7623199473333334,0.9000000000000099,0.2640889474074044
5561,75,12,Correlation,0.7690585353333322,0.9000000000000099,0.2566016274074058
5562,75,13,Correlation,0.7553619799999997,0.9000000000000099,0.2718200222222196
5563,75,14,Correlation,0.7573297359999983,0.9000000000000099,0.26963362666666557
5564,75,15,Correlation,0.7516748386666666,0.9000000000000099,0.2759168459259229
5565,75,16,Correlation,0.7520740313333343,0.9000000000000099,0.27547329851851443
5566,75,17,Correlation,0.7442674919999993,0.9000000000000099,0.28414723111110873
5567,75,18,Correlation,0.7464441980000003,0.9000000000000099,0.2817286688888855
5568,75,20,Correlation,0.7401846366666667,0.9000000000000099,0.28868373703703387
5569,75,21,Correlation,0.7354321720000014,0.9000000000000099,0.2939642533333285
5570,75,23,Correlation,0.7300376926666666,0.9000000000000099,0.29995811925925603
5571,75,24,Correlation,0.7307335146666663,0.9000000000000099,0.2991849837037009
5572,75,26,Correlation,0.7249808933333316,0.9000000000000099,0.3055767851851838
5573,75,28,Correlation,0.7210871753333327,0.9000000000000099,0.30990313851851586
5574,75,30,Correlation,0.7170545593333348,0.9000000000000099,0.3143838229629578
5575,75,32,Correlation,0.7129388713333336,0.9000000000000099,0.31895680962962586
5576,75,35,Correlation,0.7066242566666656,0.9000000000000099,0.3259730481481457
5577,75,37,Correlation,0.7032630113333331,0.9000000000000099,0.3297077651851818
5578,75,40,Correlation,0.6994409766666666,0.9000000000000099,0.33395447037036674
5579,75,43,Correlation,0.694287205999999,0.9000000000000099,0.33968088222221954
5580,75,46,Correlation,0.6906196593333328,0.9000000000000099,0.3437559340740709
5581,75,49,Correlation,0.6859801493333332,0.9000000000000099,0.3489109451851815
5582,75,53,Correlation,0.6805228193333334,0.9000000000000099,0.35497464518518124
5583,75,57,Correlation,0.6757982333333324,0.9000000000000099,0.36022418518518223
5584,75,61,Correlation,0.6708610960000009,0.9000000000000099,0.3657098933333283
5585,75,65,Correlation,0.6665199613333331,0.9000000000000099,0.37053337629629246
5586,75,70,Correlation,0.6606592379999991,0.9000000000000099,0.3770452911111079
5587,75,75,Correlation,0.6556755959999999,0.9000000000000099,0.382582671111107
5588,75,81,Correlation,0.649622883333333,0.9000000000000099,0.38930790740740356
5589,75,86,Correlation,0.6453854193333332,0.9000000000000099,0.3940162007407366
5590,75,93,Correlation,0.6394566020000003,0.9000000000000099,0.40060377555555077
5591,75,100,Correlation,0.6337542286666664,0.9000000000000099,0.40693974592592175
5592,75,107,Correlation,0.6283330866666664,0.9000000000000099,0.41296323703703275
5593,75,114,Correlation,0.623294141333333,0.9000000000000099,0.4185620651851809
5594,75,123,Correlation,0.617779882,0.9000000000000099,0.4246890199999953
5595,75,132,Correlation,0.6114940500000006,0.9000000000000099,0.4316732777777724
5596,75,141,Correlation,0.6059656653333328,0.9000000000000099,0.4378159274074031
5597,75,151,Correlation,0.6007082059999996,0.9000000000000099,0.4436575488888844
5598,75,162,Correlation,0.5946577413333327,0.9000000000000099,0.45038028740740316
5599,75,174,Correlation,0.5887786586666669,0.9000000000000099,0.4569126014814762
5600,75,187,Correlation,0.5828992959999998,0.9000000000000099,0.4634452266666618
5601,75,200,Correlation,0.5768356953333327,0.9000000000000099,0.4701825607407363
5602,75,215,Correlation,0.5706210266666668,0.9000000000000099,0.47708774814814275
5603,75,231,Correlation,0.5645522086666661,0.9000000000000099,0.48383087925925455
5604,75,247,Correlation,0.5589923146666665,0.9000000000000099,0.49000853925925403
5605,75,265,Correlation,0.5527767873333336,0.9000000000000099,0.496914680740735
5606,75,284,Correlation,0.5470169946666668,0.9000000000000099,0.5033144503703647
5607,75,305,Correlation,0.5406009233333333,0.9000000000000099,0.5104434185185129
5608,75,327,Correlation,0.5345208379999995,0.9000000000000099,0.5171990688888838
5609,75,351,Correlation,0.5290064473333332,0.9000000000000099,0.523326169629624
5610,75,376,Correlation,0.5233880279999988,0.9000000000000099,0.5295688577777733
5611,75,403,Correlation,0.5178785913333322,0.9000000000000099,0.5356904540740693
5612,75,432,Correlation,0.511565717333333,0.9000000000000099,0.542704758518513
5613,75,464,Correlation,0.5055246766666671,0.9000000000000099,0.5494170259259193
5614,75,497,Correlation,0.4990482426666664,0.9000000000000099,0.5566130637036978
5615,75,533,Correlation,0.4936986753333332,0.9000000000000099,0.5625570274074013
5616,75,572,Correlation,0.4874729673333336,0.9000000000000099,0.5694744807407343
5617,75,613,Correlation,0.4814682533333336,0.9000000000000099,0.5761463851851785
5618,75,657,Correlation,0.475967,0.9000000000000099,0.5822588888888824
5619,75,705,Correlation,0.4704176566666669,0.9000000000000099,0.5884248259259192
5620,75,756,Correlation,0.4642440373333319,0.9000000000000099,0.595284402962958
5621,75,811,Correlation,0.4583060486666664,0.9000000000000099,0.6018821681481419
5622,75,869,Correlation,0.45263330866666684,0.9000000000000099,0.6081852125925857
5623,75,932,Correlation,0.44665178066666766,0.9000000000000099,0.614831354814807
5624,75,1000,Correlation,0.44103869266666684,0.9000000000000099,0.6210681192592522
5625,76,1,Correlation,0.8326954406666669,0.9000000000000099,0.18589395481481252
5626,76,2,Correlation,0.8254042633333334,0.9000000000000099,0.19399526296296077
5627,76,3,Correlation,0.8079479106666692,0.9000000000000099,0.21339121037036526
5628,76,4,Correlation,0.8139749526666683,0.9000000000000099,0.20669449703703294
5629,76,5,Correlation,0.7892844706666675,0.9000000000000099,0.2341283659259224
5630,76,6,Correlation,0.8002947733333335,0.9000000000000099,0.22189469629629363
5631,76,7,Correlation,0.7785452653333326,0.9000000000000099,0.24606081629629445
5632,76,8,Correlation,0.7853032006666667,0.9000000000000099,0.2385519992592566
5633,76,9,Correlation,0.7732544646666673,0.9000000000000099,0.2519394837037003
5634,76,10,Correlation,0.7742370999999996,0.9000000000000099,0.25084766666666436
5635,76,11,Correlation,0.7628372986666659,0.9000000000000099,0.2635141125925905
5636,76,12,Correlation,0.7690231873333339,0.9000000000000099,0.25664090296295955
5637,76,13,Correlation,0.7556801786666657,0.9000000000000099,0.27146646814814623
5638,76,14,Correlation,0.7581029273333335,0.9000000000000099,0.268774525185182
5639,76,15,Correlation,0.7520802306666662,0.9000000000000099,0.2754664103703679
5640,76,16,Correlation,0.7525301266666673,0.9000000000000099,0.2749665259259222
5641,76,17,Correlation,0.7448819453333344,0.9000000000000099,0.28346450518518085
5642,76,18,Correlation,0.7469295726666665,0.9000000000000099,0.2811893637037008
5643,76,20,Correlation,0.7409450686666661,0.9000000000000099,0.28783881259259003
5644,76,21,Correlation,0.7360776366666666,0.9000000000000099,0.29324707037036724
5645,76,23,Correlation,0.7303666953333343,0.9000000000000099,0.29959256074073637
5646,76,24,Correlation,0.731262278666667,0.9000000000000099,0.2985974681481444
5647,76,26,Correlation,0.7259530013333334,0.9000000000000099,0.30449666518518176
5648,76,28,Correlation,0.7219055193333326,0.9000000000000099,0.30899386740740487
5649,76,30,Correlation,0.7177581866666652,0.9000000000000099,0.3136020148148129
5650,76,32,Correlation,0.713646938,0.9000000000000099,0.3181700688888854
5651,76,35,Correlation,0.7073189493333341,0.9000000000000099,0.325201167407403
5652,76,37,Correlation,0.7041244866666659,0.9000000000000099,0.3287505703703676
5653,76,40,Correlation,0.7003277519999983,0.9000000000000099,0.3329691644444427
5654,76,43,Correlation,0.6952306459999992,0.9000000000000099,0.33863261555555274
5655,76,46,Correlation,0.6912591739999995,0.9000000000000099,0.34304536222221904
5656,76,49,Correlation,0.686845351333334,0.9000000000000099,0.347949609629625
5657,76,53,Correlation,0.6813273786666666,0.9000000000000099,0.35408069037036655
5658,76,57,Correlation,0.6763860293333335,0.9000000000000099,0.3595710785185144
5659,76,61,Correlation,0.6718346879999993,0.9000000000000099,0.36462812444444115
5660,76,65,Correlation,0.667523815333334,0.9000000000000099,0.3694179829629581
5661,76,70,Correlation,0.6616717613333322,0.9000000000000099,0.37592026518518235
5662,76,75,Correlation,0.6563480753333338,0.9000000000000099,0.3818354718518471
5663,76,81,Correlation,0.6505367013333325,0.9000000000000099,0.3882925540740707
5664,76,86,Correlation,0.6463869173333334,0.9000000000000099,0.3929034251851808
5665,76,93,Correlation,0.6400721686666669,0.9000000000000099,0.3999198125925879
5666,76,100,Correlation,0.6348928519999993,0.9000000000000099,0.4056746088888852
5667,76,107,Correlation,0.6296751019999993,0.9000000000000099,0.41147210888888514
5668,76,114,Correlation,0.6244343926666663,0.9000000000000099,0.41729511925925505
5669,76,123,Correlation,0.6186702706666665,0.9000000000000099,0.4236996992592548
5670,76,132,Correlation,0.6127911726666663,0.9000000000000099,0.43023203037036606
5671,76,141,Correlation,0.6072833639999997,0.9000000000000099,0.4363518177777733
5672,76,151,Correlation,0.6019661413333328,0.9000000000000099,0.44225984296295867
5673,76,162,Correlation,0.5958131179999997,0.9000000000000099,0.44909653555555096
5674,76,174,Correlation,0.5899151860000005,0.9000000000000099,0.4556497933333278
5675,76,187,Correlation,0.5839386126666662,0.9000000000000099,0.46229043037036577
5676,76,200,Correlation,0.5779732166666666,0.9000000000000099,0.4689186481481431
5677,76,215,Correlation,0.5717150219999995,0.9000000000000099,0.4758721977777731
5678,76,231,Correlation,0.5658232913333339,0.9000000000000099,0.4824185651851793
5679,76,247,Correlation,0.5599623000000008,0.9000000000000099,0.4889307777777715
5680,76,265,Correlation,0.5538751386666668,0.9000000000000099,0.4956942903703647
5681,76,284,Correlation,0.5479573373333337,0.9000000000000099,0.5022696251851793
5682,76,305,Correlation,0.5417216026666667,0.9000000000000099,0.5091982192592537
5683,76,327,Correlation,0.5356987793333327,0.9000000000000099,0.5158902451851802
5684,76,351,Correlation,0.5302573039999995,0.9000000000000099,0.5219363288888837
5685,76,376,Correlation,0.5243086480000001,0.9000000000000099,0.5285459466666608
5686,76,403,Correlation,0.5187906666666672,0.9000000000000099,0.5346770370370306
5687,76,432,Correlation,0.5125518266666658,0.9000000000000099,0.5416090814814766
5688,76,464,Correlation,0.50690426,0.9000000000000099,0.5478841555555495
5689,76,497,Correlation,0.5002850913333334,0.9000000000000099,0.5552387874074012
5690,76,533,Correlation,0.49463889800000127,0.9000000000000099,0.5615123355555479
5691,76,572,Correlation,0.48848883266666726,0.9000000000000099,0.5683457414814747
5692,76,613,Correlation,0.48292819000000053,0.9000000000000099,0.5745242333333265
5693,76,657,Correlation,0.47744667266666585,0.9000000000000099,0.5806148081481427
5694,76,705,Correlation,0.47158259600000035,0.9000000000000099,0.587130448888882
5695,76,756,Correlation,0.4655754046666666,0.9000000000000099,0.5938051059259195
5696,76,811,Correlation,0.4596139600000005,0.9000000000000099,0.6004289333333263
5697,76,869,Correlation,0.45375794399999997,0.9000000000000099,0.6069356177777712
5698,76,932,Correlation,0.4477823713333335,0.9000000000000099,0.613575142962956
5699,76,1000,Correlation,0.44224292933333376,0.9000000000000099,0.6197300785185113
5700,77,1,Correlation,0.8328449780000013,0.9000000000000099,0.18572780222221869
5701,77,2,Correlation,0.8259454340000005,0.9000000000000099,0.1933939622222195
5702,77,3,Correlation,0.8080868033333325,0.9000000000000099,0.21323688518518377
5703,77,4,Correlation,0.8137232260000006,0.9000000000000099,0.20697419333333042
5704,77,5,Correlation,0.7893133606666662,0.9000000000000099,0.23409626592592384
5705,77,6,Correlation,0.8005460059999985,0.9000000000000099,0.22161554888888815
5706,77,7,Correlation,0.7788463633333345,0.9000000000000099,0.24572626296295902
5707,77,8,Correlation,0.7854265813333329,0.9000000000000099,0.23841490962962752
5708,77,9,Correlation,0.7738675666666652,0.9000000000000099,0.2512582592592581
5709,77,10,Correlation,0.7746545133333322,0.9000000000000099,0.25038387407407253
5710,77,11,Correlation,0.762806934000001,0.9000000000000099,0.2635478511111071
5711,77,12,Correlation,0.7691796946666672,0.9000000000000099,0.2564670059259225
5712,77,13,Correlation,0.7564618066666676,0.9000000000000099,0.27059799259258854
5713,77,14,Correlation,0.7586167013333337,0.9000000000000099,0.26820366518518185
5714,77,15,Correlation,0.7527774093333334,0.9000000000000099,0.27469176740740436
5715,77,16,Correlation,0.7531713806666662,0.9000000000000099,0.274254021481479
5716,77,17,Correlation,0.7454365273333322,0.9000000000000099,0.2828483029629611
5717,77,18,Correlation,0.7473537893333336,0.9000000000000099,0.2807180118518484
5718,77,20,Correlation,0.7412889180000002,0.9000000000000099,0.2874567577777744
5719,77,21,Correlation,0.7365466373333333,0.9000000000000099,0.2927259585185154
5720,77,23,Correlation,0.7309321846666657,0.9000000000000099,0.2989642392592571
5721,77,24,Correlation,0.7317636473333343,0.9000000000000099,0.2980403918518475
5722,77,26,Correlation,0.7264559839999986,0.9000000000000099,0.30393779555555384
5723,77,28,Correlation,0.7221922000000006,0.9000000000000099,0.30867533333332925
5724,77,30,Correlation,0.7184197726666663,0.9000000000000099,0.3128669192592562
5725,77,32,Correlation,0.7143014686666674,0.9000000000000099,0.3174428125925882
5726,77,35,Correlation,0.7079086080000002,0.9000000000000099,0.3245459911111073
5727,77,37,Correlation,0.704766754000001,0.9000000000000099,0.3280369399999953
5728,77,40,Correlation,0.7009277220000006,0.9000000000000099,0.33230253111110675
5729,77,43,Correlation,0.6958108753333342,0.9000000000000099,0.3379879162962916
5730,77,46,Correlation,0.6918368040000006,0.9000000000000099,0.3424035511111067
5731,77,49,Correlation,0.6873069219999993,0.9000000000000099,0.34743675333333024
5732,77,53,Correlation,0.6819821526666656,0.9000000000000099,0.35335316370370096
5733,77,57,Correlation,0.676804938,0.9000000000000099,0.35910562444444055
5734,77,61,Correlation,0.6723703973333337,0.9000000000000099,0.36403289185184745
5735,77,65,Correlation,0.6677740533333327,0.9000000000000099,0.36913994074073736
5736,77,70,Correlation,0.66218613,0.9000000000000099,0.3753487444444403
5737,77,75,Correlation,0.6572708253333334,0.9000000000000099,0.38081019407406985
5738,77,81,Correlation,0.6513485826666666,0.9000000000000099,0.3873904637036995
5739,77,86,Correlation,0.6471829206666658,0.9000000000000099,0.39201897703703364
5740,77,93,Correlation,0.6406625806666667,0.9000000000000099,0.3992637992592548
5741,77,100,Correlation,0.63524889,0.9000000000000099,0.4052790111111067
5742,77,107,Correlation,0.630778403999999,0.9000000000000099,0.4102462177777744
5743,77,114,Correlation,0.6253018340000003,0.9000000000000099,0.41633129555555065
5744,77,123,Correlation,0.619789548,0.9000000000000099,0.4224560577777732
5745,77,132,Correlation,0.6137725686666672,0.9000000000000099,0.4291415903703651
5746,77,141,Correlation,0.6081737340000003,0.9000000000000099,0.43536251777777263
5747,77,151,Correlation,0.6027455313333342,0.9000000000000099,0.4413938540740683
5748,77,162,Correlation,0.596935010666667,0.9000000000000099,0.44784998814814286
5749,77,174,Correlation,0.5907988586666673,0.9000000000000099,0.45466793481480916
5750,77,187,Correlation,0.5843326006666666,0.9000000000000099,0.46185266592592095
5751,77,200,Correlation,0.5789759446666668,0.9000000000000099,0.46780450592592066
5752,77,215,Correlation,0.572708706,0.9000000000000099,0.47476810444443923
5753,77,231,Correlation,0.5665900193333332,0.9000000000000099,0.48156664518518005
5754,77,247,Correlation,0.5606233846666666,0.9000000000000099,0.48819623925925393
5755,77,265,Correlation,0.554896705333333,0.9000000000000099,0.4945592162962912
5756,77,284,Correlation,0.5488639700000008,0.9000000000000099,0.5012622555555492
5757,77,305,Correlation,0.5424534993333333,0.9000000000000099,0.5083850007407352
5758,77,327,Correlation,0.536310512,0.9000000000000099,0.5152105422222165
5759,77,351,Correlation,0.531397809333333,0.9000000000000099,0.5206691007407354
5760,77,376,Correlation,0.525141366666666,0.9000000000000099,0.5276207037036986
5761,77,403,Correlation,0.5195448886666659,0.9000000000000099,0.5338390125925876
5762,77,432,Correlation,0.5135509646666674,0.9000000000000099,0.5404989281481414
5763,77,464,Correlation,0.5077733140000006,0.9000000000000099,0.5469185399999933
5764,77,497,Correlation,0.5013551740000003,0.9000000000000099,0.5540498066666603
5765,77,533,Correlation,0.4955217126666663,0.9000000000000099,0.5605314303703647
5766,77,572,Correlation,0.4893935946666658,0.9000000000000099,0.567340450370365
5767,77,613,Correlation,0.4834924480000005,0.9000000000000099,0.5738972799999932
5768,77,657,Correlation,0.47816356400000043,0.9000000000000099,0.5798182622222154
5769,77,705,Correlation,0.47242634333333355,0.9000000000000099,0.5861929518518452
5770,77,756,Correlation,0.4665250359999996,0.9000000000000099,0.5927499599999939
5771,77,811,Correlation,0.4605741479999991,0.9000000000000099,0.5993620577777722
5772,77,869,Correlation,0.45486967466666683,0.9000000000000099,0.6057003614814747
5773,77,932,Correlation,0.4488438686666672,0.9000000000000099,0.6123957014814743
5774,77,1000,Correlation,0.4431257666666667,0.9000000000000099,0.6187491481481413
5775,78,1,Correlation,0.8329347780000016,0.9000000000000099,0.18562802444444063
5776,78,2,Correlation,0.8258648340000008,0.9000000000000099,0.19348351777777478
5777,78,3,Correlation,0.8079050006666664,0.9000000000000099,0.21343888814814613
5778,78,4,Correlation,0.8136114920000003,0.9000000000000099,0.20709834222221965
5779,78,5,Correlation,0.7890859406666673,0.9000000000000099,0.23434895481481158
5780,78,6,Correlation,0.80030394,0.9000000000000099,0.22188451111110863
5781,78,7,Correlation,0.7787539746666667,0.9000000000000099,0.24582891703703424
5782,78,8,Correlation,0.7857484979999982,0.9000000000000099,0.23805722444444377
5783,78,9,Correlation,0.7739439480000007,0.9000000000000099,0.2511733911111076
5784,78,10,Correlation,0.7744316699999995,0.9000000000000099,0.2506314777777756
5785,78,11,Correlation,0.7627074706666661,0.9000000000000099,0.2636583659259236
5786,78,12,Correlation,0.7698757346666664,0.9000000000000099,0.25569362814814567
