,mc,parameter,observable,value,T,β(1-C)
98,2,28,Correlation,0.8651298320000003,0.5,0.26974033599999947
99,2,30,Correlation,0.8698878886666656,0.5,0.2602242226666689
100,2,32,Correlation,0.8633034533333339,0.5,0.27339309333333217
101,2,35,Correlation,0.8423421520000017,0.5,0.31531569599999654
102,2,37,Correlation,0.838315474,0.5,0.3233690520000001
103,2,40,Correlation,0.8633426393333336,0.5,0.2733147213333329
104,2,43,Correlation,0.8374832660000008,0.5,0.32503346799999844
105,2,46,Correlation,0.8541125953333335,0.5,0.291774809333333
106,2,49,Correlation,0.8383422460000014,0.5,0.3233155079999972
107,2,53,Correlation,0.8365664760000009,0.5,0.3268670479999982
108,2,57,Correlation,0.842935754000003,0.5,0.31412849199999404
109,2,61,Correlation,0.8354991366666659,0.5,0.32900172666666827
110,2,65,Correlation,0.8365455126666665,0.5,0.3269089746666669
111,2,70,Correlation,0.8530262993333313,0.5,0.2939474013333374
112,2,75,Correlation,0.8422924080000016,0.5,0.3154151839999968
113,2,81,Correlation,0.8403939646666657,0.5,0.31921207066666857
114,2,86,Correlation,0.8476514213333332,0.5,0.3046971573333337
115,2,93,Correlation,0.838339774,0.5,0.3233204519999999
116,2,100,Correlation,0.8511471806666651,0.5,0.2977056386666699
117,2,107,Correlation,0.8315059666666668,0.5,0.3369880666666665
118,2,114,Correlation,0.8506922066666676,0.5,0.2986155866666649
119,2,123,Correlation,0.8361255019999982,0.5,0.3277489960000035
120,2,132,Correlation,0.8519350306666676,0.5,0.2961299386666647
121,2,141,Correlation,0.8344800346666678,0.5,0.3310399306666645
122,2,151,Correlation,0.8291581146666662,0.5,0.34168377066666755
123,2,162,Correlation,0.8451536399999982,0.5,0.3096927200000037
124,2,174,Correlation,0.8440213220000004,0.5,0.3119573559999993
125,2,187,Correlation,0.8274977640000006,0.5,0.34500447199999873
126,2,200,Correlation,0.8405297633333327,0.5,0.31894047333333453
127,2,215,Correlation,0.8267955159999997,0.5,0.34640896800000065
128,2,231,Correlation,0.8297383446666657,0.5,0.3405233106666685
129,2,247,Correlation,0.8246113546666675,0.5,0.3507772906666651
130,2,265,Correlation,0.8243118746666658,0.5,0.35137625066666844
131,2,284,Correlation,0.8331303333333306,0.5,0.3337393333333387
132,2,305,Correlation,0.822876114666667,0.5,0.354247770666666
133,2,327,Correlation,0.824267731333335,0.5,0.35146453733333005
134,2,351,Correlation,0.8233265079999993,0.5,0.3533469840000014
135,2,376,Correlation,0.8276697706666669,0.5,0.34466045866666617
136,2,403,Correlation,0.8193679359999998,0.5,0.3612641280000004
137,2,432,Correlation,0.8272186246666656,0.5,0.34556275066666875
138,2,464,Correlation,0.8235205740000017,0.5,0.35295885199999666
139,2,497,Correlation,0.8167191240000002,0.5,0.3665617519999995
140,2,533,Correlation,0.8157160253333338,0.5,0.3685679493333325
141,2,572,Correlation,0.819479177333333,0.5,0.36104164533333405
142,2,613,Correlation,0.8138769686666669,0.5,0.37224606266666616
143,2,657,Correlation,0.8141387566666688,0.5,0.3717224866666624
144,2,705,Correlation,0.8131873806666666,0.5,0.37362523866666675
145,2,756,Correlation,0.814978546,0.5,0.37004290800000006
146,2,811,Correlation,0.809772442666668,0.5,0.38045511466666393
147,2,869,Correlation,0.8086671586666658,0.5,0.38266568266666834
148,2,932,Correlation,0.8095921353333341,0.5,0.38081572933333185
149,2,1000,Correlation,0.8085699153333313,0.5,0.38286016933333733
150,3,1,Correlation,0.8693468926666659,0.5,0.26130621466666826
151,3,2,Correlation,0.8793067700000005,0.5,0.24138645999999908
152,3,3,Correlation,0.8676082653333345,0.5,0.2647834693333311
153,3,4,Correlation,0.8866090093333331,0.5,0.22678198133333383
154,3,5,Correlation,0.8567654880000004,0.5,0.2864690239999992
155,3,6,Correlation,0.8885953679999998,0.5,0.22280926400000034
156,3,7,Correlation,0.8545176039999993,0.5,0.29096479200000136
157,3,8,Correlation,0.8807838359999987,0.5,0.2384323280000027
158,3,9,Correlation,0.8623650786666667,0.5,0.27526984266666665
159,3,10,Correlation,0.874980769333334,0.5,0.25003846133333196
160,3,11,Correlation,0.8507349906666647,0.5,0.2985300186666706
161,3,12,Correlation,0.8886364106666659,0.5,0.22272717866666825
162,3,13,Correlation,0.8490683226666658,0.5,0.30186335466666847
163,3,14,Correlation,0.8705429073333331,0.5,0.2589141853333339
164,3,15,Correlation,0.860603802666667,0.5,0.27879239466666594
165,3,16,Correlation,0.8756977933333339,0.5,0.24860441333333227
166,3,17,Correlation,0.8476303226666678,0.5,0.30473935466666435
167,3,18,Correlation,0.8784240993333338,0.5,0.24315180133333247
168,3,20,Correlation,0.8748337146666687,0.5,0.2503325706666626
169,3,21,Correlation,0.8574960360000004,0.5,0.2850079279999993
170,3,23,Correlation,0.8455896533333336,0.5,0.30882069333333284
171,3,24,Correlation,0.8826788180000005,0.5,0.23464236399999905
172,3,26,Correlation,0.8642824886666652,0.5,0.2714350226666695
173,3,28,Correlation,0.8706305880000009,0.5,0.25873882399999815
174,3,30,Correlation,0.8756995206666658,0.5,0.24860095866666843
175,3,32,Correlation,0.8687279120000005,0.5,0.2625441759999989
176,3,35,Correlation,0.847102429333333,0.5,0.30579514133333396
177,3,37,Correlation,0.8431058893333339,0.5,0.3137882213333323
178,3,40,Correlation,0.868962179333333,0.5,0.26207564133333405
179,3,43,Correlation,0.8424972813333331,0.5,0.31500543733333375
180,3,46,Correlation,0.859467269999999,0.5,0.281065460000002
181,3,49,Correlation,0.8429950493333337,0.5,0.3140099013333326
182,3,53,Correlation,0.8411508960000008,0.5,0.31769820799999837
183,3,57,Correlation,0.847742429333333,0.5,0.304515141333334
184,3,61,Correlation,0.8402756746666646,0.5,0.3194486506666707
185,3,65,Correlation,0.8415725353333332,0.5,0.3168549293333336
186,3,70,Correlation,0.8584465626666682,0.5,0.2831068746666636
187,3,75,Correlation,0.8473793440000004,0.5,0.30524131199999927
188,3,81,Correlation,0.8454836306666654,0.5,0.30903273866666914
189,3,86,Correlation,0.852868788666665,0.5,0.2942624226666699
190,3,93,Correlation,0.8432839733333343,0.5,0.31343205333333146
191,3,100,Correlation,0.8568538026666679,0.5,0.28629239466666423
192,3,107,Correlation,0.8365384600000005,0.5,0.3269230799999989
193,3,114,Correlation,0.8563130113333324,0.5,0.28737397733333525
194,3,123,Correlation,0.840934886,0.5,0.318130228
195,3,132,Correlation,0.8572662419999998,0.5,0.2854675160000004
196,3,141,Correlation,0.8392367233333339,0.5,0.32152655333333224
197,3,151,Correlation,0.8339386140000009,0.5,0.3321227719999982
198,3,162,Correlation,0.8504022813333332,0.5,0.29919543733333365
199,3,174,Correlation,0.8492507473333323,0.5,0.30149850533333544
200,3,187,Correlation,0.832109127333333,0.5,0.33578174533333405
201,3,200,Correlation,0.8456422426666667,0.5,0.3087155146666667
202,3,215,Correlation,0.8313577613333323,0.5,0.33728447733333544
203,3,231,Correlation,0.8344558413333345,0.5,0.331088317333331
204,3,247,Correlation,0.8292891999999997,0.5,0.34142160000000055
205,3,265,Correlation,0.8287757913333339,0.5,0.3424484173333322
206,3,284,Correlation,0.8379661526666667,0.5,0.3240676946666665
207,3,305,Correlation,0.827636402666666,0.5,0.3447271946666679
208,3,327,Correlation,0.8290595246666657,0.5,0.3418809506666687
209,3,351,Correlation,0.8283826880000015,0.5,0.34323462399999705
210,3,376,Correlation,0.8326005726666665,0.5,0.3347988546666669
211,3,403,Correlation,0.8238601173333305,0.5,0.35227976533333893
212,3,432,Correlation,0.8319634160000011,0.5,0.33607316799999776
213,3,464,Correlation,0.8283355713333307,0.5,0.3433288573333386
214,3,497,Correlation,0.821291786666666,0.5,0.35741642666666795
215,3,533,Correlation,0.8200639906666671,0.5,0.35987201866666574
216,3,572,Correlation,0.8241426086666682,0.5,0.35171478266666356
217,3,613,Correlation,0.8184713726666657,0.5,0.3630572546666686
218,3,657,Correlation,0.8186308306666668,0.5,0.3627383386666665
219,3,705,Correlation,0.817810646000001,0.5,0.36437870799999805
220,3,756,Correlation,0.8195267866666681,0.5,0.36094642666666377
221,3,811,Correlation,0.8142781486666665,0.5,0.37144370266666704
222,3,869,Correlation,0.813161708,0.5,0.37367658400000003
223,3,932,Correlation,0.8141502879999992,0.5,0.37169942400000155
224,3,1000,Correlation,0.8131701440000004,0.5,0.37365971199999914
225,4,1,Correlation,0.871538117333334,0.5,0.25692376533333205
226,4,2,Correlation,0.8821487906666657,0.5,0.23570241866666852
227,4,3,Correlation,0.8702095819999985,0.5,0.2595808360000029
228,4,4,Correlation,0.8896959453333334,0.5,0.2206081093333332
229,4,5,Correlation,0.8595597733333341,0.5,0.2808804533333318
230,4,6,Correlation,0.892103318666668,0.5,0.21579336266666393
231,4,7,Correlation,0.8575210706666664,0.5,0.28495785866666723
232,4,8,Correlation,0.8842776566666672,0.5,0.2314446866666655
233,4,9,Correlation,0.8657896826666661,0.5,0.26842063466666777
234,4,10,Correlation,0.8784744679999997,0.5,0.24305106400000054
235,4,11,Correlation,0.8540767806666653,0.5,0.2918464386666695
236,4,12,Correlation,0.8924436999999986,0.5,0.21511260000000276
237,4,13,Correlation,0.8520670860000017,0.5,0.2958658279999966
238,4,14,Correlation,0.8740079326666664,0.5,0.25198413466666714
239,4,15,Correlation,0.8638077840000001,0.5,0.27238443199999973
240,4,16,Correlation,0.8793724993333332,0.5,0.24125500133333366
241,4,17,Correlation,0.8508071579999984,0.5,0.2983856840000032
242,4,18,Correlation,0.8822114453333343,0.5,0.23557710933333142
243,4,20,Correlation,0.8786578566666648,0.5,0.2426842866666703
244,4,21,Correlation,0.8609594419999999,0.5,0.2780811160000003
245,4,23,Correlation,0.848810894000001,0.5,0.30237821199999804
246,4,24,Correlation,0.8866352893333327,0.5,0.22672942133333462
247,4,26,Correlation,0.867716148666667,0.5,0.26456770266666596
248,4,28,Correlation,0.8740386960000013,0.5,0.25192260799999744
249,4,30,Correlation,0.8795194580000002,0.5,0.2409610839999996
250,4,32,Correlation,0.872472230666666,0.5,0.25505553866666797
251,4,35,Correlation,0.8503144799999988,0.5,0.2993710400000025
